0.000000000000000000e+00,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01,2.778309285640716553e-01
